,Area,Area Type,Car Parking,Flat Details,Floor Number,Furnished Status,Possession On,Posted By,Posted By Name,Posted Date,Price,Price/Sqft,Property Type
5830,675 sqft,carpet area,,"    2 BHK Flat  for sale Venkatesh Serenity, in Dhayari Phata Road Pune ",7 out of 11 floors,Unfurnished,Ready to Move,Owner,deepti,"Mar 14, '18", 50 Lac,,Resale
5831,1037 sqft,super area,2 Covered,"    2 BHK Flat  for sale Nyati Esplanade Bavdhan, in Bavdhan Pune ",5 out of 7 floors,Unfurnished,Ready to Move,Agent,D28 Solutions,"Mar 13, '18", 70 Lac, 6750,Resale
5832,732 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Platinum Park, in Phase 3, Hinjawadi Pune ",5 out of 15 floors,Unfurnished,Possession by Dec '18,Agent,City Adda Properties,"Mar 13, '18", 46.4 Lac,,New Property
5833,936 sqft,carpet area,,"    2 BHK Flat  for sale Green Olive, in Hinjewadi Pune ",1 out of 11 floors,Unfurnished,Ready to Move,Agent,Siddhi Estates,"Mar 08, '18", 62 Lac,,Resale
5834,880 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Eisha Zenith, in Wakad, Pimpri Chinchwad Pune ",12 out of 12 floors,Unfurnished,Ready to Move,Certified Agent,Home Space,"Mar 15, '18", 62 Lac,,Resale
5835,663 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Urbano, in Wagholi Pune ",5 out of 12 floors,Unfurnished,Possession by May '19,Agent,Flatons Real Estate Advisors,"Mar 13, '18", 35 Lac,,New Property
5836,956 sqft,super area,1 Covered,"    2 BHK Flat  for sale Soham Riveria, in Sinhagad Road Pune ",3 out of 7 floors,Unfurnished,Ready to Move,Agent,Dantales Real Estate,"Mar 16, '18", 60 Lac, 6276,Resale
5837,800 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Padmaja Park Phase 2 CHS, in Bibwewadi Pune ",4 out of 10 floors,Furnished,Ready to Move,Owner,tejas,"Mar 03, '18", 88.9 Lac,,Resale
5838,820 sqft,carpet area,,"    2 BHK Flat  for sale Sun Paradise I, in Sinhagad Road Pune ",6 out of 9 floors,Furnished,Ready to Move,Agent,Ashiyana Real Estate,"Mar 12, '18", 62 Lac,,New Property
5839,948 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Kunal Aspiree Phase II, in Balewadi Pune ",3 out of 15 floors,Unfurnished,Ready to Move,Agent,Histreet Real Estate,"Mar 12, '18", 87 Lac,,New Property
5840,712 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Nyati Eternity, in NIBM Road Pune ",13 out of 13 floors,Unfurnished,Ready to Move,Agent,My Home Realtors,"Mar 08, '18", 54 Lac,,New Property
5841,805 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Megapolis Sunway, in Phase 3, Hinjawadi Pune ",4 out of 16 floors,Unfurnished,Ready to Move,Owner,Mangesh M Ambonkar Mangesh,"Mar 14, '18", 59 Lac,,Resale
5842,950 sqft,carpet area,2 Covered,"    2 BHK Flat  for sale Bhandari 43 Privet Drive, in Balewadi Pune ",15 out of 17 floors,Semi-Furnished,Ready to Move,Agent,PROPERTY PLAN IT,"Feb 15, '18", 95 Lac,,Resale
5843,850 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Amit Colori, in Undri Pune ",8 out of 13 floors,Unfurnished,Ready to Move,Certified Agent,House 2 Home,"Mar 15, '18", 58 Lac,,Resale
5844,655 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Dynamic Linea, in Handewadi Pune ",4 out of 10 floors,Unfurnished,Possession by Oct '18,,SMS Properties & Consultant LLP,"Feb 24, '18", 43.7 Lac,,Resale
5845,760 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Megapolis, in Hinjewadi Pune ",3 out of 30 floors,Unfurnished,Possession by Dec '19,Certified Agent,Apna Ghar Lifespaces LLP,"Mar 03, '18", 42 Lac,,New Property
5846,1100 sqft,carpet area,,"    2 BHK Flat  , Karve Road Pune ",6 out of 7 floors,Furnished,Ready to Move,Agent,Sairaaj Real Estate,"Mar 14, '18", 1.38 Cr,,Resale
5847,825 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Sonigara Kesar, in Kaspate Vasti, Pimpri Chinchwad Pune ",4 out of 5 floors,Semi-Furnished,Ready to Move,Agent,Capitaleq Realty,"Mar 12, '18", 67 Lac,,Resale
5848,708 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Dreams Wisteria, in Pisoli Pune ",6 out of 12 floors,Unfurnished,Possession by May '19,Agent,Flatons Real Estate Advisors,"Mar 11, '18", 45 Lac,,New Property
5849,670 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Neo City, in Wagholi Pune ",6 out of 10 floors,Unfurnished,Ready to Move,Certified Agent,Property Asset Management Corporation,"Mar 09, '18", 36.5 Lac,,New Property
5850,750 sqft,super area,"1 Covered, 1 Open","    2 BHK Flat  for sale Sai Swami Samarth, in Lohegaon Pune ",2 out of 4 floors,Unfurnished,Ready to Move,Certified Agent,Sai Realty,"Feb 26, '18", 30.1 Lac, 4007,New Property
5851,850 sqft,super area,1 Open,"    2 BHK Flat  for sale Jagtap Patil Nano Spaces Phase II, in Ravet, Pimpri Chinchwad Pune ",12 out of 12 floors,Semi-Furnished,Ready to Move,Agent,Capitaleq Realty,"Mar 07, '18", 54 Lac, 6353,Resale
5852,1000 sqft,carpet area,,"    2 BHK Flat  for sale Kumar Primrose, in Kharadi Pune ",5 out of 9 floors,Semi-Furnished,Ready to Move,Agent,M S Real Estate Consultants,"Mar 09, '18", 70 Lac,,Resale
5853,1264 sqft,super area,1 Covered,"    2 BHK Flat  for sale Dorabjee Paradise Township, in Dorabjee Paradise, Mohammed Wadi Pune ",3 out of 11 floors,Unfurnished,Ready to Move,Agent,Red King,"Mar 14, '18", 68 Lac, 5380,Resale
5854,1100 sqft,super area,1 Covered,"    2 BHK Flat  for sale Nivedita Garden, in NIBM Road Pune ",3 out of 7 floors,Semi-Furnished,Ready to Move,Agent,Ambience Property Management Co.,"Mar 14, '18", 65.5 Lac, 5955,Resale
5855,820 sqft,carpet area,,"    2 BHK Flat  for sale Ganeesham Phase II, in Pimple Saudagar, Pimpri Chinchwad Pune ",5 out of 11 floors,Semi-Furnished,Ready to Move,Agent,Satyam Property,"Mar 10, '18", 82 Lac,,Resale
5856,696 sqft,super area,1 Covered,"    2 BHK Flat  for sale Pristine Prolife III, in Wakad, Pimpri Chinchwad Pune ",6 out of 11 floors,Unfurnished,Possession by Dec '18,Agent,Prop Smart Realty,"Mar 16, '18", 64.8 Lac, 9315,New Property
5857,550 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale SKYi Star Town, in Bhukum Pune ",7 out of 12 floors,Unfurnished,Possession by Dec '19,Agent,Wisteria Properties,"Mar 16, '18", 32.2 Lac,,New Property
5858,902 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Yuthika, in Veerbhadra Nagar, Baner Pune ",5 out of 11 floors,Semi-Furnished,Ready to Move,Agent,Asterix Property Solutions,"Mar 09, '18", 90 Lac,,Resale
5859,850 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Alcon Renaissant, in EON Free Zone, Kharadi Pune ",9 out of 11 floors,Unfurnished,Ready to Move,Agent,Kcrown Properties,"Mar 10, '18", 80 Lac,,Resale
5860,882 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Runal Gateway, in Ravet, Pimpri Chinchwad Pune ",3 out of 23 floors,Unfurnished,Possession by Sep '19,Agent,Universal Shelter,"Mar 03, '18", 68.4 Lac,,New Property
5861,625 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Sanskruti Casa Poli, in Shankar Kalat Nagar Pune ",6 out of 7 floors,Unfurnished,Ready to Move,Agent,Capitaleq Realty,"Mar 12, '18", 60 Lac,,Resale
5862,665 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Kingston Elysia, in Kondhwa Pune ",2 out of 8 floors,Unfurnished,Ready to Move,Agent,Flatons Real Estate Advisors,"Mar 11, '18", 40.7 Lac,,New Property
5863,1140 sqft,carpet area,,"    2 BHK Flat  for sale Konark Indrayu Enclave 2, in NIBM Road Pune ",3 out of 7 floors,Unfurnished,Ready to Move,Agent,Shagun Estates,"Mar 10, '18", 82 Lac,,Resale
5864,1220 sqft,super area,,"    2 BHK Flat  for sale Nine Hills, in NIBM Road Pune ",6 out of 13 floors,Furnished,Ready to Move,Agent,Hathai Realtors,"Mar 12, '18", 87 Lac, 7131,Resale
5865,877 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Rawat Madhuli, in Sinhagad Road Pune ",1 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Property Search,"Mar 12, '18", 80 Lac,,New Property
5866,808 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Ganga Kalash, in Vishrantwadi, Airport Road Pune ",7 out of 11 floors,Unfurnished,Ready to Move,Agent,Eastora Realty,"Mar 08, '18", 67 Lac,,Resale
5867,941 sqft,super area,1 Covered,"    2 BHK Flat  for sale Aishwaryam Greens, in Kaspate Vasti, Pimpri Chinchwad Pune ",5 out of 12 floors,Semi-Furnished,Ready to Move,Agent,Vastuyog Real Estate,"Mar 16, '18", 70 Lac, 7439,Resale
5868,823 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Micasaa, in Wagholi Pune ",5 out of 12 floors,Unfurnished,Possession by Mar '20,Agent,Flatons Real Estate Advisors,"Mar 07, '18", 42.1 Lac,,New Property
5869,1016 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Yash Orchid, in Baner Pune ",3 out of 11 floors,Unfurnished,Ready to Move,Agent,Jets Real Estate Consultants,"Feb 26, '18", 67.5 Lac,,Resale
5870,1130 sqft,super area,1 Open,"    2 BHK Flat  for sale Cilantro, in Wagholi Pune ",10 out of 12 floors,Unfurnished,Ready to Move,Agent,AV Homes,"Mar 11, '18", 49.9 Lac, 4416,New Property
5871,836 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Rawat Madhuli, in Sinhagad Road Pune ",9 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Property Search,"Mar 12, '18", 70 Lac,,New Property
5872,1340 sqft,super area,1 Covered,"    2 BHK Flat  for sale Aspiree, in Balewadi Pune ",8 out of 15 floors,Unfurnished,Ready to Move,,Value Homes Realty,"Mar 13, '18", 92 Lac, 6866,Resale
5873,1150 sqft,super area,1 Open,"    2 BHK Flat  for sale Skylights, in Wagholi Pune ",5 out of 12 floors,Unfurnished,Ready to Move,Agent,AV Homes,"Mar 11, '18", 49.7 Lac, 4322,Resale
5874,908 sqft,super area,1 Covered,"    2 BHK Flat  for sale 33 MileStone, in Wakad, Pimpri Chinchwad Pune ",7 out of 11 floors,Semi-Furnished,Possession by Mar '19,Builder,Labh Promoters and Developers,"Mar 14, '18", 71.2 Lac, 7841,New Property
5875,697 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Dynamic Linea, in Handewadi Pune ",5 out of 10 floors,Unfurnished,Possession by Oct '18,,SMS Properties & Consultant LLP,"Feb 24, '18", 46 Lac,,Resale
5876,850 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Kalpataru Harmony, in Wakad, Pimpri Chinchwad Pune ",4 out of 12 floors,Semi-Furnished,Ready to Move,Agent,Prop Invest Consulting,"Mar 14, '18", 79 Lac,,Resale
5877,780 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Kumar Princeville, in Moshi Pune ",7 out of 12 floors,Unfurnished,Possession by Dec '20,Agent,Urban Connect Realty,"Mar 12, '18", 55 Lac,,New Property
5878,579 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Pebbles Urbania, in Bavdhan Khurd, Bavdhan Pune ",3 out of 12 floors,Unfurnished,Possession by Dec '20,Agent,Nexus Enterprises,"Mar 14, '18", 65 Lac,,New Property
5879,724 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Kingston Aura, in Handewadi Pune ",4 out of 11 floors,Unfurnished,Possession by May '19,Agent,Flatons Real Estate Advisors,"Mar 06, '18", 42.8 Lac,,New Property
5880,750 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Margosa Heights, in NIBM Annexe Pune ",8 out of 11 floors,Unfurnished,Ready to Move,Agent,Mukesh Associates,"Mar 05, '18", 55 Lac,,Resale
5881,1120 sqft,super area,1 Covered,"    2 BHK Flat  for sale Bramha Avenue, in Kondhwa Pune ",9 out of 10 floors,Semi-Furnished,Ready to Move,Agent,Bhatnagars Real Estate,"Mar 13, '18", 70 Lac, 6250,Resale
5882,798 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Gulmohar Renaissance, in Wagholi Pune ",7 out of 12 floors,Unfurnished,Ready to Move,Agent,Flatons Real Estate Advisors,"Mar 07, '18", 48.5 Lac,,New Property
5883,637 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Legacy Aura, in Rahatni, Pimpri Chinchwad Pune ",7 out of 12 floors,Unfurnished,Possession by Dec '19,Agent,Musale Realtor,"Mar 14, '18", 54.9 Lac,,New Property
5884,1200 sqft,super area,1 Covered,"    2 BHK Flat  for sale Roystonea, in Magarpatta City Pune ",4 out of 9 floors,Semi-Furnished,Ready to Move,Agent,Pavas Properties,"Mar 15, '18", 1.05 Cr, 8750,Resale
5885,535 sqft,carpet area,,"    2 BHK Flat  for sale Mahesh Society, in Bibwewadi Pune ",Ground out of 3 floors,Semi-Furnished,Ready to Move,Owner,Adhish Kulkarni,"Mar 10, '18", 62 Lac,,Resale
5886,789 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Royal Glory, in Wakad, Pimpri Chinchwad Pune ",7 out of 12 floors,Unfurnished,Ready to Move,Agent,A Cube Real Estate,"Mar 05, '18", 69 Lac,,Resale
5887,881 sqft,super area,1 Covered,"    2 BHK Flat  for sale Purva Silversands, in Mundhwa Pune ",5 out of 24 floors,Unfurnished,Possession by Nov '21,Agent,Fourrwalls,"Mar 15, '18", 57.3 Lac, 6501,New Property
5888,782 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Aldea EspaNola, in Baner Gaon, Baner Pune ",6 out of 12 floors,Unfurnished,Possession by Dec '19,Agent,Histreet Real Estate,"Mar 08, '18", 67 Lac,,New Property
5889,1050 sqft,super area,,"    2 BHK Flat  , Pimple Saudagar, Pimpri Chinchwad Pune ",1 out of 11 floors,Semi-Furnished,Ready to Move,Agent,Satyam Property,"Mar 10, '18", 73 Lac, 6952,Resale
5890,664 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Equilife Homes, in Balewadi Pune ",4 out of 12 floors,Unfurnished,Possession by Dec '18,Agent,City Adda Properties,"Mar 13, '18", 50.2 Lac,,New Property
5891,714 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Skylights, in Wagholi Pune ",3 out of 12 floors,Unfurnished,Possession by Jul '19,Agent,Flatons Real Estate Advisors,"Mar 07, '18", 39.9 Lac,,New Property
5892,915 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Life Republic, in Hinjewadi Pune ",21 out of 22 floors,Semi-Furnished,Ready to Move,Agent,Asterix Property Solutions,"Mar 03, '18", 62 Lac,,Resale
5893,1150 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Oakwood Hills, in Baner Pune ",5 out of 9 floors,Unfurnished,Ready to Move,Agent,Ravindra V Patil,"Mar 02, '18", 95 Lac,,Resale
5894,775 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Green Republic, in Wagholi Pune ",7 out of 12 floors,Unfurnished,Possession by Dec '18,Agent,Flatons Real Estate Advisors,"Mar 07, '18", 42.9 Lac,,New Property
5895,1035 sqft,super area,1 Covered,"    2 BHK Flat  for sale Manas Lake, in Paud Road Pune ",11 out of 16 floors,Unfurnished,Ready to Move,Certified Agent,Hot Deals,"Feb 08, '18", 50 Lac, 4831,New Property
5896,750 sqft,super area,"1 Covered, 1 Open","    2 BHK Flat  , Lohegaon Pune ",2 out of 4 floors,Unfurnished,Ready to Move,Certified Agent,Sai Realty,"Feb 26, '18", 31.3 Lac, 4173,New Property
5897,700 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Kohinoor Saheels Elegance, in Kranti Nagar-Thergaon, Pimpri Chinchwad Pune ",3 out of 7 floors,Unfurnished,Ready to Move,Agent,Varad Enterprises,"Mar 14, '18", 63 Lac,,Resale
5898,1360 sqft,super area,,"    2 BHK Flat  for sale Blue Ridge, in Hinjewadi Pune ",19 out of 25 floors,Unfurnished,Ready to Move,Agent,S Infrastructure Service,"Mar 11, '18", 83 Lac, 6103,Resale
5899,686 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Radhe Regal Residency, in Moshi Pune ",2,Unfurnished,Possession by May '19,Builder,Shruti Buildcon,"Mar 16, '18", 30.6 Lac,,New Property
5900,776 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Riva, in NIBM Road Pune ",1,Unfurnished,Possession by Mar '19,Builder,Asian Realty,"Jan 16, '18", 48.2 Lac,,New Property
5901,1315 sqft,carpet area,2 Covered,"    2 BHK Flat  for sale Forest County, in EON Free Zone, Kharadi Pune ",6 out of 12 floors,Unfurnished,Ready to Move,Agent,Sai enterprises,"Mar 09, '18", 1 Cr,,Resale
5902,926 sqft,super area,1 Covered,"    2 BHK Flat  , Wakad, Pimpri Chinchwad Pune ",7 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,BX300 Realty,"Mar 01, '18", 50 Lac, 5400,New Property
5903,720 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Anandtara Whitefield Residences, in Keshav Nagar, Mundhwa Pune ",6 out of 11 floors,Unfurnished,Possession by Dec '18,,SMS Properties & Consultant LLP,"Feb 28, '18", 50.3 Lac,,New Property
5904,771 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Eves Garden, in Keshav Nagar, Mundhwa Pune ",5 out of 11 floors,Unfurnished,Ready to Move,,SMS Properties & Consultant LLP,"Feb 28, '18", 53 Lac,,New Property
5905,588 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Maple Sai Krupa Residency, in Lohegaon Pune ",1 out of 4 floors,Unfurnished,Ready to Move,Certified Agent,Sai Realty,"Feb 28, '18", 36 Lac,,New Property
5906,1208 sqft,super area,1 Covered,"    2 BHK Flat  for sale Magarpatta Jasminium, in Hadapsar Pune ",9 out of 11 floors,Furnished,Ready to Move,Agent,Urban Link Consulting Pvt. Ltd.,"Mar 07, '18", 95 Lac, 7864,Resale
5907,700 sqft,carpet area,1 Covered,"    2 BHK Flat  , Baner Pune ",3 out of 4 floors,Unfurnished,Ready to Move,Agent,Devansh Properties,"Mar 15, '18", 62 Lac,,Resale
5908,650 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Sai Swami Samarth, in Lohegaon Pune ",1 out of 4 floors,Unfurnished,Ready to Move,Certified Agent,Sai Realty,"Feb 27, '18", 27.8 Lac,,New Property
5909,944 sqft,super area,1 Covered,"    2 BHK Flat  for sale Sentosa Elysium, in Shankar Kalat Nagar Pune ",1 out of 7 floors,Unfurnished,Ready to Move,Agent,Vastuyog Real Estate,"Mar 16, '18", 66 Lac, 6992,Resale
5910,724 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Mulik Luxuria, in Wagholi Pune ",5 out of 12 floors,Unfurnished,Ready to Move,Agent,Flatons Real Estate Advisors,"Mar 07, '18", 46.9 Lac,,New Property
5911,719 sqft,carpet area,1 Covered,"    2 BHK Flat  , Baner Pune ",5 out of 11 floors,Unfurnished,Possession by Dec '18,Agent,Pearl Quest Associates Pvt. Ltd.,"Mar 09, '18", 49.8 Lac,,New Property
5912,950 sqft,super area,1 Covered,"    2 BHK Flat  for sale Magarpatta City Iris, in Hadapsar Pune ",9 out of 9 floors,Unfurnished,Ready to Move,Agent,Urban Link Consulting Pvt. Ltd.,"Mar 14, '18", 74.5 Lac, 7842,Resale
5913,1176 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Gera Emerald City, in EON Free Zone, Kharadi Pune ",6 out of 9 floors,Unfurnished,Ready to Move,Agent,Amar Realty,"Feb 26, '18", 68 Lac,,Resale
5914,863 sqft,super area,1 Covered,"    2 BHK Flat  for sale Royal Oak, in Wakad, Pimpri Chinchwad Pune ",9 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,BX300 Realty,"Mar 01, '18", 50.2 Lac, 5817,New Property
5915,850 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Akshar Elementa, in Wakad, Pimpri Chinchwad Pune ",13 out of 15 floors,Unfurnished,Ready to Move,Certified Agent,Home Space,"Mar 15, '18", 68 Lac,,Resale
5916,780 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Tinsel Town, in Hinjewadi Pune ",2 out of 23 floors,Unfurnished,Possession by Dec '18,Agent,Universal Shelter,"Mar 13, '18", 57 Lac,,New Property
5917,900 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale The Woods, in Wakad, Pimpri Chinchwad Pune ",6 out of 7 floors,Unfurnished,Ready to Move,Agent,Just Deal Realty Pvt. Ltd.,"Mar 09, '18", 80 Lac,,Resale
5918,795 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Riva, in NIBM Road Pune ",1,Unfurnished,Possession by Mar '19,Builder,Asian Realty,"Jan 16, '18", 49.3 Lac,,New Property
5919,819 sqft,carpet area,1 Open,"    2 BHK Flat  for sale Dynamic Oasis, in Undri Pune ",7 out of 11 floors,Unfurnished,Possession by May '18,Agent,Pyramids Properties,"Mar 11, '18", 49.3 Lac,,New Property
5920,647 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Acropolis, in Vishnu dev Nagar, Pimpri Chinchwad Pune ",5 out of 11 floors,Unfurnished,Possession by Dec '19,Agent,Elite Properties ,"Mar 01, '18", 49.4 Lac,,New Property
5921,825 sqft,carpet area,2 Covered,"    2 BHK Flat  for sale Ganeesham Phase II, in Sai Nagar Park, Pimpri Chinchwad Pune ",5 out of 11 floors,Semi-Furnished,Ready to Move,Agent,Satyam Property,"Mar 10, '18", 79 Lac,,Resale
5922,743 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Leisure Town, in Amanora Park Town Pune ",5 out of 12 floors,Unfurnished,Possession by Dec '18,Certified Agent,Property Search,"Mar 15, '18", 72 Lac,,New Property
5923,650 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Saffron Avenue, in Bavdhan Pune ",7 out of 11 floors,Unfurnished,Ready to Move,Agent,Prathamesh Realators,"Mar 07, '18", 70 Lac,,Resale
5924,1050 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Jasminum, in Magarpatta City Pune ",9 out of 11 floors,Unfurnished,Ready to Move,Agent,Sai Real Estate,"Mar 10, '18", 82 Lac,,Resale
5925,823 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Eves Garden, in Keshav Nagar, Mundhwa Pune ",5 out of 11 floors,Unfurnished,Ready to Move,,SMS Properties & Consultant LLP,"Feb 28, '18", 55 Lac,,New Property
5926,900 sqft,carpet area,,"    2 BHK Flat  for sale Nyati Ethos Phase 3, in NIBM Road Pune ",6 out of 11 floors,Unfurnished,Ready to Move,Agent,Balaji Consultants,"Mar 13, '18", 65 Lac,,Resale
5927,803 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Perfect 10, in Balewadi Pune ",7 out of 11 floors,Unfurnished,Possession by Apr '18,Agent,Ambitus Realtors & Advisors Pvt. Ltd.,"Mar 14, '18", 69.2 Lac,,New Property
