,BSE Buy QTY,BSE Open,BSE Prev Close,BSE Price,BSE Sell QTY,BSE Vol,BSE Vol 10,BSE Vol 30,BSE Vol 5,NSE Open,NSE Prev Close,NSE Price,NSE Vol,NSE Vol 10,NSE Vol 30,NSE Vol 5,Senti Buy,Senti Hold,Senti Recommend,Senti Sell,Stock Name,Stock Sector
6969,,,,,,,,,,,,,,,,,,,,,Standard Medical Pharmaceuticals Ltd.,HOSPITALS & MEDICAL SERVICES
6970,,,,,,,,,,,,,,,,,,,,,Standard Shoe Sole and Mould (India) Ltd.,CHEMICALS
6971,,,,,,,,,,,,,,,,,,,,,Standard Surfactants Ltd.,DETERGENTS
6972,,,,,,,,,,,,,,,,,100%,,,100%,Stanford Engineering Ltd.,ENGINEERING
6973,-,8.09,8.25,8.09,500,600,"3,550","3,389","3,312",,,,,,,,,,,,Stanpacks India Ltd.,PACKAGING
6974,1231,172.25,174.70,170.70,155,"1,402","2,117","2,211","3,457",,,,,,,,100%,,,,Stanrose Maf. Investment and Finance Ltd.,FINANCE - INVESTMENTS
6975,,,,,,,,,,,,,,,,,,,,,Stanrose Mafatlal Lubechem Ltd.,TRADING
6976,5264,134.65,132.80,134.30,2984,"26,136","120,805","72,638","213,518",134.75,132.85,133.90,"183,062","2,818,261","1,134,314","5,379,873",75%,,,,Star Cement Ltd.,STEEL - MEDIUM & SMALL
6977,40,151.00,145.95,144.00,321,"4,053","2,957","2,324","3,406",,,,,,,,,,,,Star Delta Transformers Ltd.,MISCELLANEOUS
6978,,,,,,,,,,,,,,,,,100%,,,,Star Electronics Ltd.,MISCELLANEOUS
6979,,,,,,,,,,,,,,,,,,,,,Star Exim Ltd.,LEATHER PRODUCTS
6980,4300,286.95,286.70,291.65,2564,"45,790","83,359","117,138","109,435",289.00,289.10,291.45,"201,841","395,503","607,934","542,470",86%,,,14%,Star Paper Mills Ltd.,PAPER
6981,,,,,,,,,,,,,,,,,,,,,Star Precision Electronics (India) Ltd.,ELECTRICALS
6982,,,,,,,,,,,,,,,,,,,,,Star Spin & Twist Machines Ltd.,TEXTILES - MACHINERY
6983,,,,,,,,,,,,,,,,,,,,,,
6984,48,222.45,202.40,202.40,25,52,91,220,78,,,,,,,,100%,,,,Starcom Information Technology Ltd.,COMPUTERS - SOFTWARE
6985,601,15.19,14.48,14.68,219,"3,520",0,0,0,,,,,,,,100%,,,,Starlit Power Systems Ltd.,METALS - NON FERROUS
6986,10.76 K,53.00,53.55,52.10,30.17 K,"138,623","260,079","292,778","184,252",,,,,,,,50%,,,50%,Starlite Components. Ltd.,TRADING
6987,390,71.00,69.05,69.45,135,518,"12,191","8,341","7,246",,,,,,,,100%,,,,Starlog Enterprises Ltd.,TRANSPORT & LOGISTICS
6988,,,,,,,,,,,,,,,,,,,,,State Bank of Bikaner and Jaipur,BANKS - PUBLIC SECTOR
6989,,,,,,,,,,,,,,,,,,,,,State Bank of Mysore,BANKS - PUBLIC SECTOR
6990,,,,,,,,,,,,,,,,,,,,,State Bank of Travancore,BANKS - PUBLIC SECTOR
6991,967,164.50,163.40,164.25,1012,"3,197","6,837","7,160","6,773",162.50,164.10,164.00,"16,166","17,146","23,006","17,346",67%,16%,67% buying,17%,State Trading Corporation of India Ltd.,TRADING
6992,,,,,,,,,,127.50,122.25,127.50,"6,000","8,400","9,467","9,600",100%,,,,Steel City Securities Ltd.,MISCELLANEOUS
6993,,,,,,,,,,,,,,,,,,,,,Steel Complex Ltd.,STEEL - MEDIUM & SMALL
6994,4109,35.75,34.30,34.40,1666,"61,229","134,601","141,450","103,772",34.20,34.55,34.50,"218,688","714,929","662,392","405,272",74%,15%,74% buying,11%,Steel Exchange of India Ltd.,STEEL - LARGE
6995,300,7.35,7.65,7.40,55,295,327,"1,209",325,,,,,,,,,,,,Steel Strips Infrastructures Ltd.,STEEL - TUBES & PIPES
6996,344,1116.00,1098.00,1100.70,275,328,"1,998","2,460","1,551",1085.00,1096.05,1100.85,"4,956","12,151","17,561","7,833",100%,,,,Steel Strips Wheels Ltd.,AUTO ANCILLARIES
6997,,,,,,,,,,,,,,,,,100%,,,100%,Steel Strips Ltd.,STEEL - CR & HR STRIPS
6998,,,,,,,,,,,,,,,,,,,,,Steel Tubes of India Ltd.,STEEL - TUBES & PIPES
6999,,,,,,,,,,,,,,,,,,,,,Steelage Industries Ltd.,MISCELLANEOUS
7000,1178,199.95,197.95,198.00,2705,"4,721","12,602","9,887","15,655",,,,,,,,100%,,,,Steelcast Ltd.,CASTINGS & FORGINGS
7001,4660,9.40,9.40,9.84,6836,"10,174","28,598","24,159","30,771",,,,,,,,,,,,Steelco Gujarat Ltd.,STEEL - CR & HR STRIPS
7002,3425,127.60,128.90,129.20,1447,"8,253","18,359","24,632","14,122",132.95,128.15,128.15,"14,472","57,488","69,763","38,023",100%,,,,STEL Holdings Ltd.,FINANCE - INVESTMENTS
7003,,,,,,,,,,,,,,,,,,,,,Stelco Strips Ltd.,STEEL - CR & HR STRIPS
7004,,,,,,,,,,,,,,,,,,,,,Stellant Securities (India) Ltd.,FINANCE - INVESTMENTS
7005,36 K,4.07,4.30,4.10,18 K,"240,000",0,0,0,,,,,,,,100%,,,,Stellar Capital Services Ltd.,FINANCE - GENERAL
7006,,,,,,,,,,,,,,,,,,,,,Stellar Drugs Ltd.,PHARMACEUTICALS
7007,,,,,,,,,,,,,,,,,,,,,Stellar Exports Ltd.,MISCELLANEOUS
7008,-,10.00,10.49,10.00,-,150,73,55,33,,,,,,,,,,,,Step Two Corporation Ltd.,FINANCE - GENERAL
7009,,,,,,,,,,,,,,,,,,,,,Sterling Basic Organics Ltd.,PHARMACEUTICALS
7010,6529,3.75,3.81,3.92,49.11 K,"57,054","197,081","283,861","208,473",3.80,3.80,3.90,"488,496","756,899","1,070,399","739,009",50%,25%,50% buying,25%,Sterling Biotech Ltd.,PHARMACEUTICALS
7011,2001,19.70,18.80,19.70,-,"10,225","4,627","2,153","8,566",,,,,,,,50%,,,50%,Sterling Green Woods Ltd.,HOTELS
7012,,,,,,,,,,,,,,,,,100%,,,,Sterling Guaranty and Finance Ltd.,FINANCE - LEASING & HIRE PURCHASE
7013,,,,,,,,,,,,,,,,,100%,,,100%,Sterling Holiday Financial Services Ltd.,FINANCE - LEASING & HIRE PURCHASE
7014,,,,,,,,,,,,,,,,,,,,,Sterling Holiday Resorts (India) Ltd.,HOTELS
7015,,,,,,,,,,,,,,,,,,,,,Sterling (Gujarat) Hospitals Ltd.,HOSPITALS & MEDICAL SERVICES
7016,-,2.59,2.64,2.59,7.61 L,"19,364","358,793","315,671","190,717",,,,,,,,100%,,,,Sterling International Enterprises Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
7017,,,,,,,,,,,,,,,,,,,,,Sterling Kalk Sand Bricks Ltd.,CEMENT - PRODUCTS & BUILDING MATERIALS
7018,-,7.60,7.22,7.22,-,432,632,503,316,,,,,,,,100%,,,,Sterling Powergensys Ltd.,ENGINEERING - HEAVY
7019,,,,,,,,,,,,,,,,,,,,,Sterling Spinners Ltd.,TEXTILES - SPINNING - COTTON BLENDED
7020,1558,401.00,400.15,398.10,1587,"3,014","9,215","12,027","15,755",400.60,401.40,397.15,"23,290","77,159","85,735","122,705",100%,,,,Sterling Tools Ltd.,FASTENERS
7021,,,,,,,,,,,,,,,,,,,,,Sterling Webnet Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
7022,,,,,,,,,,,,,,,,,,,,,Sterlite Industries (India) Ltd.,METALS - NON FERROUS
7023,-,4.45,4.45,4.45,-,"25,000","10,177","4,334","20,162",,,,,,,,,,,,Sterlite Projects Ltd.,DIVERSIFIED
7024,11.9 K,377.00,376.45,367.60,17.78 K,"215,350","621,127","397,257","701,579",376.45,376.05,368.60,"818,582","3,243,605","2,024,548","3,793,457",77%,7%,77% buying,16%,Sterlite Technologies Ltd.,CABLES - TELEPHONE
7025,121,59.55,56.90,55.40,311,868,"20,120","12,663","14,109",,,,,,,,,,,,Stewart and Mackertich Investment and Financial Ltd.,FINANCE - GENERAL
7026,510,13.15,13.40,13.15,-,200,331,"1,250",409,,,,,,,,100%,,,100%,Stewarts and Lloyds of India Ltd.,ENGINEERING
7027,,,,,,,,,,,,,,,,,,,,,STF NCD 1RES Ltd.,MISCELLANEOUS
7028,,,,,,,,,,,,,,,,,,,,,STF NCD3 RE Ltd.,MISCELLANEOUS
7029,,,,,,,,,,,,,,,,,,,,,STF NCD4 RE Ltd.,MISCELLANEOUS
7030,,,,,,,,,,,,,,,,,,,,,STFC NCDI Ltd.,MISCELLANEOUS
7031,,,,,,,,,,,,,,,,,,,,,STFC NCDII Ltd.,MISCELLANEOUS
7032,,,,,,,,,,,,,,,,,,,,,STFC NCDIII Ltd.,MISCELLANEOUS
7033,,,,,,,,,,,,,,,,,,,,,STFC NCDIV Ltd.,MISCELLANEOUS
7034,,,,,,,,,,,,,,,,,,,,,STFNCD 2RES Ltd.,MISCELLANEOUS
7035,-,20.20,20.20,20.20,100,19,"1,113","2,708",622,20.50,20.75,19.75,50,"3,581","7,763","1,168",100%,,,,STI India Ltd.,TEXTILES - SPINNING - COTTON BLENDED
7036,,,,,,,,,,,,,,,,,,,,,STI Products India Ltd.,STEEL - TUBES & PIPES
7037,,,,,,,,,,,,,,,,,,,,,Stiefel und Schuh (India). Ltd.,LEATHER PRODUCTS
7038,,,,,,,,,,,,,,,,,,,,,Stilbene Chemicals Ltd.,DYES & PIGMENTS
7039,,,,,,,,,,,,,,,,,,,,,Stiles India Ltd.,CERAMICS & GRANITE
7040,4905,19.40,20.15,19.70,4359,"25,061","26,403","51,613","34,314",19.35,20.45,19.15,"83,812","71,976","117,164","69,424",100%,,,,STL Global Ltd.,TEXTILES - GENERAL
7041,,,,,,,,,,,,,,,,,,,,,Stock Net International Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
7042,570,53.45,52.85,52.50,1670,"14,172","25,297","22,274","25,819",,,,,,,,100%,,,,Stone India Ltd.,ELECTRIC EQUIPMENT
7043,,,,,,,,,,,,,,,,,,,,,Stono Machines and Castings Ltd.,ENGINEERING - HEAVY
7044,-,460.00,460.00,460.00,-,0,0,0,0,,,,,,,,,,,,Stotz Blacksmiths Ltd.,CASTINGS & FORGINGS
7045,366,3265.00,3115.35,3210.20,62,285,265,266,211,,,,,,,,100%,,,,Stovec Industries Ltd.,TEXTILES - MACHINERY
7046,,,,,,,,,,,,,,,,,,,,,,
7047,3739,806.50,802.90,799.25,1012,"13,755","19,670","45,628","20,077",803.05,805.75,800.20,"170,280","236,003","342,247","205,901",100%,,,,Strides Shasun Ltd.,PHARMACEUTICALS
7048,,,,,,,,,,,,,,,,,,,,,Strontium Ferriten India Ltd.,ELECTRIC EQUIPMENT
7049,17.74 K,1.01,1.01,1.01,-,"18,053","29,023","31,806","32,005",,,,,,,,100%,,,,Sturdy Industries Ltd.,PLASTICS
7050,1029,733.90,722.00,724.85,1904,521,"11,135","7,625","3,063",,,,,,,,100%,,,,Stylam Industries Ltd.,MISCELLANEOUS
7051,,,,,,,,,,,,,,,,,,,,,Suashish Diamonds Ltd.,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
7052,,,,,,,,,,,,,,,,,,,,,Subhash Capital City Ltd.,FINANCE - INVESTMENTS
7053,54.67 K,10.84,10.81,10.68,2.16 L,"1,973,454","5,315,287","3,888,189","4,435,330",10.85,10.80,10.65,"8,084,185","22,971,753","14,194,909","18,157,704",72%,11%,72% buying,17%,Subex Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
7054,,,,,,,,,,,,,,,,,,,,,,
7055,,,,,,,,,,,,,,,,,,,,,Subh Tex India Ltd.,TEXTILES - GENERAL
7056,,,,,,,,,,,,,,,,,,,,,Subhakti Textiles Ltd.,TEXTILES - PROCESSING
7057,127,12.19,12.19,12.19,-,125,69,127,93,,,,,,,,,,,,Subhash Silk Mills Ltd.,TEXTILES - WEAVING
7058,,,,,,,,,,,,,,,,,,,,,Sublaxmi Exports Ltd.,TEXTILES - HOSIERY & KNITWEAR
7059,1246,372.90,373.80,378.95,105,"8,423","63,032","38,359","26,844",373.10,373.10,377.75,"74,250","394,755","238,415","115,883",69%,,,31%,Subros Ltd.,AUTO ANCILLARIES
7060,,,,,,,,,,,,,,,,,,,,,Subway Finance And Investment Company Ltd.,FINANCE - INVESTMENTS
7061,,,,,,,,,,,,,,,,,,,,,Suchak Trading Ltd.,FINANCE - INVESTMENTS
7062,,,,,,,,,,,,,,,,,,,,,,
7063,55,65.50,65.50,65.50,-,"7,600","1,858","1,895","1,766",,,,,,,,100%,,,,Suchitra Finance & Trading Company Ltd.,FINANCE - INVESTMENTS
7064,,,,,,,,,,,,,,,,,,,,,Suchitra Teletubes Ltd.,ELECTRICALS
7065,995,13.20,13.30,12.64,1500,97,"3,922","2,669","2,628",,,,,,,,100%,,,,Sudal Industries Ltd.,ALUMINIUM
7066,,,,,,,,,,,,,,,,,,,,,Sudar Industries Ltd.,TEXTILES - GENERAL
7067,,,,,,,,,,,,,,,,,,,,,Sudarshan Cement Ltd.,CEMENT - MINI
7068,905,448.10,446.85,449.00,2501,"12,026","30,753","28,702","28,744",449.00,445.75,448.30,"97,110","186,341","170,720","180,884",100%,,,,Sudarshan Chemical Industries Ltd.,DYES & PIGMENTS
7069,,,,,,,,,,,,,,,,,,,,,Sudev Industries Ltd.,TRADING
7070,1933,84.55,88.95,91.75,754,"12,772","134,722","52,618","67,000",,,,,,,,86%,,,14%,Suditi Industries Ltd.,TEXTILES - HOSIERY & KNITWEAR
7071,,,,,,,,,,,,,,,,,,,,,Suditi Industries Ltd.,TEXTILES - PROCESSING
7072,-,10.00,10.00,10.00,-,0,0,0,0,,,,,,,,,,,,Sueryaa Knitwear Ltd.,MISCELLANEOUS
7073,500,17.00,17.00,17.00,500,778,"1,488","1,430","1,230",,,,,,,,,,,,Sugal & Damani Share Brokers Ltd.,FINANCE - LEASING & HIRE PURCHASE
7074,,,,,,,,,,,,,,,,,,,,,Sugam Agro-Tech Ltd.,FOOD PROCESSING
7075,,,,,,,,,,,,,,,,,,,,,Sujala Trading & Holdings Ltd.,FINANCE - INVESTMENTS
7076,,,,,,,,,,,,,,,,,,,,,Sujan Trading & Finance Co Ltd.,FINANCE - INVESTMENTS
7077,-,1.06,1.11,1.06,36.19 K,"70,830","161,263","187,468","306,376",1.10,1.15,1.10,"23,081","573,001","413,667","570,763",100%,,,,Sujana Universal Industries Ltd.,DOMESTIC APPLIANCES
7078,,,,,,,,,,,,,,,,,,,,,Sukhchain Cements Ltd.,CEMENT - MINI
7079,157,514.00,548.20,548.10,1069,"5,991","9,825","5,229","4,570",,,,,,,,50%,25%,50% buying,25%,Sukhjit Starch and Chemicals Ltd.,MISCELLANEOUS
7080,,,,,,,,,,,,,,,,,,,,,SUL India Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
7081,-,13.20,13.45,13.20,8,198,"6,866","4,781",924,,,,,,,,50%,,,50%,Sulabh Engineers & Services Ltd.,FINANCE - INVESTMENTS
7082,,,,,,,,,,,,,,,,,,,,,Sulzer India Ltd.,ENGINEERING
7083,,,,,,,,,,,,,,,,,,,,,Suman Motels Ltd.,HOTELS
7084,8818,48.00,48.20,49.95,7791,"58,448","138,304","75,522","236,431",,,,,,,,100%,,,,Sumedha Fiscal Services Ltd.,FINANCE - LEASING & HIRE PURCHASE
7085,32.78 K,33.10,32.75,33.15,11.06 K,"140,224","489,149","269,752","319,928",33.10,32.85,33.20,"457,714","2,150,798","1,236,185","1,297,010",43%,10%,47% selling,47%,Sumeet Industries Ltd.,TEXTILES - MANMADE
7086,,,,,,,,,,,,,,,,,,,,,Sumeet Machines Ltd.,DOMESTIC APPLIANCES
7087,,,,,,,,,,,,,,,,,,,,,Sumeet Machines Ltd.,DOMESTIC APPLIANCES
7088,-,1.20,1.20,1.20,54.3 K,199,"2,836","2,668","3,409",,,,,,,,,,,,Sumeru Industries Ltd.,FINANCE - LEASING & HIRE PURCHASE
7089,,,,,,,,,,,,,,,,,,,,,Sumex Chemicals Ltd.,PESTICIDES & AGRO CHEMICALS
7090,301,1096.00,1109.00,1097.30,379,205,"1,026","2,062","1,229",1111.50,1111.45,1100.10,585,"3,079","7,171","3,133",100%,,,100%,Summit Securities Ltd.,FINANCE - INVESTMENTS
7091,,,,,,,,,,,,,,,,,,,,,Sumura Maritime Traders Ltd.,AQUACULTURE
7092,,,,,,,,,,,,,,,,,,,,,Sun And Shine Worldwide Ltd.,TRADING
7093,,,,,,,,,,,,,,,,,,,,,Sun Earth Ceramics Ltd.,CERAMICS & GRANITE
7094,,,,,,,,,,,,,,,,,,,,,Sun Granite Export Ltd.,CERAMICS & GRANITE
7095,8786,572.00,572.00,576.30,17.75 K,"323,500","664,343","485,509","396,158",573.00,572.10,576.15,"3,072,409","4,871,459","4,991,986","4,502,248",84%,5%,84% buying,11%,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS
7096,4928,500.00,495.65,500.85,1650,"25,769","112,860","133,818","102,894",501.00,496.85,501.70,"165,272","357,654","507,748","298,352",80%,,,20%,Sun Pharma Advanced Research Company Ltd.,PHARMACEUTICALS
7097,,,,,,,,,,,,,,,,,100%,,,100%,Sun Polytron Industries Ltd.,TEXTILES - PROCESSING
7098,,,,,,,,,,,,,,,,,,,,,Sun Source (India) Ltd.,POWER - GENERATION & DISTRIBUTION
7099,,,,,,,,,,,,,,,,,,,,,Sun Star Chemicals Ltd.,CHEMICALS
7100,,,,,,,,,,,,,,,,,,,,,Sun Techno Overseas Ltd.,FINANCE - INVESTMENTS
7101,1392,1054.00,1048.80,1034.05,1838,"22,953","75,106","101,958","71,702",1048.00,1050.20,1033.65,"482,950","997,021","1,604,707","993,603",50%,20%,50% buying,30%,Sun TV Network Ltd.,MEDIA & ENTERTAINMENT
7102,,,,,,,,,,,,,,,,,,,,,Sunbright Stock Broking Ltd.,FINANCE - INVESTMENTS
7103,8000,40.50,40.75,40.50,16 K,"2,000",0,0,0,,,,,,,,,,,,Suncare Traders Ltd.,TRADING
7104,1,6.67,7.02,6.67,-,"2,000","1,482",951,"1,216",,,,,,,,,,,,Suncity Synthetics Ltd.,TEXTILES - PROCESSING
7105,2,680.00,670.10,663.90,56,629,"3,237","1,654",586,673.95,656.80,654.60,"4,572","3,954","6,319","4,523",100%,,,,Sundaram Brake Linings Ltd.,AUTO ANCILLARIES
7106,100,2084.00,2009.75,1965.90,196,896,"2,517","3,452","2,443",2033.00,2033.10,1968.90,"41,527","87,685","50,714","99,025",100%,,,,Sundaram Finance Ltd.,FINANCE - LEASING & HIRE PURCHASE
7107,78.18 K,4.50,4.43,4.36,52.53 K,"268,397","786,656","1,901,709","682,425",4.55,4.45,4.35,"1,734,120","3,134,220","7,651,488","2,672,248",72%,22%,72% buying,6%,Sundaram Multi Pap Ltd.,PRINTING & STATIONERY
7108,402,4950.00,4972.75,4959.20,308,281,131,443,198,4821.25,4970.35,4980.95,"4,628","1,634","1,216","2,655",62%,,,38%,Sundaram-Clayton Ltd.,AUTO ANCILLARIES
7109,,,,,,,,,,,,,,,,,,,,,Sunday Exports Ltd.,TEXTILES - SYNTHETIC & SILK
7110,3121,555.40,558.35,550.85,1594,"21,350","16,165","23,763","17,802",556.15,556.15,551.80,"86,494","160,981","240,828","184,763",50%,,,50%,Sundram Fasteners Ltd.,FASTENERS
7111,5487,82.00,82.20,81.50,13.05 K,"88,815","324,702","218,160","206,564",82.70,82.35,81.80,"392,077","1,529,501","948,266","903,625",100%,,,,Sunflag Iron and Steel Company Ltd.,STEEL - ROLLING
7112,,,,,,,,,,,,,,,,,,,,,Sunflex Finance & Investments Ltd.,FINANCE - INVESTMENTS
7113,,,,,,,,,,,,,,,,,100%,,,,Sunflow Metals Ltd.,MINING & MINERALS
7114,-,2.00,2.00,2.00,300,200,665,"1,308",280,,,,,,,,100%,,,,Sungold Capital Ltd.,FINANCE - LEASING & HIRE PURCHASE
7115,1010,76.70,66.40,68.00,704,415,"1,189","1,304",973,,,,,,,,100%,,,100%,Sunil Agro Foods Ltd.,FOOD PROCESSING
7116,2121,90.00,91.45,91.40,11.35 K,"2,234","10,155","6,709","3,609",,,,,,,,100%,,,,Sunil Healthcare Ltd.,PHARMACEUTICALS
7117,83.67 K,13.43,13.37,13.71,79.48 K,"432,620","441,253","546,564","410,533",13.50,13.30,13.65,"2,634,210","2,403,455","2,664,297","2,060,763",77%,3%,77% buying,20%,Sunil Hitech Engineers Ltd.,POWER - TRANSMISSION & EQUIPMENT
7118,200,32.60,32.50,32.50,500,600,680,"1,207",320,,,,,,,,100%,,,100%,Sunil Industries Ltd.,TEXTILES - PROCESSING
7119,,,,,,,,,,,,,,,,,,,,,Sunitee Chemicals Ltd.,TRADING
7120,,,,,,,,,,,,,,,,,,,,,Suniti Commercials Ltd.,PACKAGING
7121,,,,,,,,,,,,,,,,,,,,,Sunku Auto Ltd.,AUTO - 2 & 3 WHEELERS
7122,,,,,,,,,,,,,,,,,,,,,Sunlake Resorts and Hotels Ltd.,HOTELS
7123,1900,3.52,3.52,3.52,-,"1,100",665,"2,898","1,070",,,,,,,,,,,,Sunraj Diamond Exports Ltd.,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
7124,,,,,,,,,,,,,,,,,,,,,Sunrise Asian Ltd.,TRADING
7125,,,,,,,,,,,,,,,,,,,,,Sunrise Inv. Tra. Ltd.,FINANCE - INVESTMENTS
7126,,,,,,,,,,,,,,,,,,,,,Sunrise Oleochemicals Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
7127,,,,,,,,,,,,,,,,,100%,,,,Sunrise Zinc Ltd.,METALS - NON FERROUS
7128,788,342.50,333.95,341.30,1038,"2,453","4,031","5,546","5,284",,,,,,,,50%,,,50%,Sunshield Chemicals Ltd.,CHEMICALS
7129,,,,,,,,,,,,,,,,,,,,,Sunshine Capital Ltd.,FINANCE - INVESTMENTS
7130,,,,,,,,,,,,,,,,,100%,,,,Sunstar Lubricants Ltd.,LUBRICANTS
7131,-,14.05,14.75,14.05,4.65 L,"20,836",0,0,0,,,,,,,,70%,8%,70% buying,22%,Sunstar Realty Development Ltd.,CONSTRUCTION & CONTRACTING - REAL ESTATE
7132,,,,,,,,,,,,,,,,,100%,,,,Sunstar Software Systems Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
7133,,,,,,,,,,,,,,,,,,,,,Sunstar Chemicals Ltd.,CHEMICALS
7134,5009,419.80,417.15,415.60,1661,"277,554","461,090","196,281","874,934",420.50,418.75,415.65,"469,709","1,373,137","527,699","2,643,390",83%,,,17%,Sunteck Realty Ltd.,CONSTRUCTION & CONTRACTING - REAL ESTATE
7135,,,,,,,,,,,,,,,,,,,,,Supan Syntech Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
7136,100,11.70,11.70,11.70,-,"3,766","1,513",865,"2,495",,,,,,,,100%,,,100%,Super Bakers (India) Ltd.,FOOD PROCESSING
7137,6334,28.75,28.05,28.40,4460,"50,229","107,648","294,217","68,931",,,,,,,,33%,,,67%,Super Crop Safe Ltd.,PESTICIDES & AGRO CHEMICALS
7138,210,1.69,1.54,1.54,4840,990,"2,481","2,368","2,676",,,,,,,,100%,,,,Super Domestic Machines Ltd.,DOMESTIC APPLIANCES
7139,20 K,19.40,19.40,19.40,10 K,"10,000",0,0,0,,,,,,,,,,,,Super Fine Knitters Ltd.,MISCELLANEOUS
7140,,,,,,,,,,,,,,,,,100%,,,,Super Forgings Ltd.,STEEL - MEDIUM & SMALL
7141,223,739.10,738.30,749.40,302,326,"1,306","1,435","1,183",,,,,,,,100%,,,,Super Sales India Ltd.,TEXTILES - SPINNING - COTTON BLENDED
7142,3110,18.15,17.85,17.70,200,"6,261","34,543","39,203","46,439",17.95,17.95,17.85,"16,197","45,931","74,816","51,058",100%,,,,Super Spinning Mills Ltd.,TEXTILES - SPINNING - COTTON BLENDED
7143,,,,,,,,,,,,,,,,,,,,,Super Syncotex Ltd.,TEXTILES - SPINNING - SYNTHETIC BLENDED
7144,9702,7.20,6.77,7.03,5117,"24,530","70,563","215,900","41,504",,,,,,,,29%,64%,64% holding,7%,Super Tannery Ltd.,LEATHER PRODUCTS
7145,467,30.00,30.10,29.90,4341,"10,100","6,541","10,449","6,189",,,,,,,,,,,,Superb Papers Ltd.,PAPER
7146,1497,176.00,178.10,178.35,190,"4,804","12,846","13,035","6,264",175.05,177.30,178.70,"19,411","69,320","75,012","32,992",100%,,,,Superhouse Ltd.,LEATHER PRODUCTS
7147,,,,,,,,,,,,,,,,,,,,,Superior Air Products Ltd.,CHEMICALS
7148,,,,,,,,,,,,,,,,,,,,,Superior Finlease Ltd.,FINANCE - LEASING & HIRE PURCHASE
7149,,,,,,,,,,,,,,,,,,,,,Superior Industrial Enterprises Ltd.,VANASPATI & OILS
7150,,,,,,,,,,,,,,,,,,,,,Superior Sox Ltd.,TEXTILES - HOSIERY & KNITWEAR
7151,,,,,,,,,,,,,,,,,,,,,Superstar Distilleries and Foods Ltd.,BREWERIES & DISTILLERIES
7152,,,,,,,,,,,,,,,,,,,,,Superstar Welding Industries Ltd.,ELECTRODES & GRAPHITE
7153,-,6.95,6.95,6.61,21.5 K,"1,010","11,741","11,656","12,556",,,,,,,,100%,,,,Supertex Industries Ltd.,TEXTILES - PROCESSING
7154,,,,,,,,,,,,,,,,,,,,,Supplementary Foods (India) Ltd.,FOOD PROCESSING
7155,,,,,,,,,,,,,,,,,,,,,Supra Pacific Management Consultancy Ltd.,FINANCE - HOUSING
7156,20,12.87,12.87,12.87,-,330,157,91,269,,,,,,,,,,,,Supra Trends Ltd.,FINANCE - INVESTMENTS
7157,227,311.00,307.05,305.30,1135,"14,616","6,420","9,640","5,353",309.45,309.45,307.60,"200,503","55,857","88,432","48,866",100%,,,,Suprajit Engineering Ltd.,AUTO ANCILLARIES
7158,,,,,,,,,,,,,,,,,,,,,Suprapti Plastics Ltd.,PACKAGING
7159,,,,,,,,,,,,,,,,,,,,,Supreme Conductors Ltd.,MINING & MINERALS
7160,-,31.65,32.25,31.65,1709,"51,710","10,054","7,413","10,655",,,,,,,,100%,,,,Supreme Holdings & Hospitality Ltd.,FINANCE - GENERAL
7161,2116,1488.00,1455.30,1422.60,1532,"102,913","7,608","24,971","10,333",1453.00,1462.30,1424.60,"26,773","60,014","47,327","89,157",86%,,,14%,Supreme Industries Ltd.,PLASTICS
7162,,,,,,,,,,60.20,61.95,60.50,"24,000","9,000","4,800","16,000",,,,,Supreme (India) Impex Ltd.,TEXTILES - HOSIERY & KNITWEAR
7163,410,122.00,121.70,123.80,740,"1,052","11,582","10,612","15,449",122.00,123.00,121.90,"19,938","147,192","103,854","212,509",100%,,,,Supreme Infrastructure India Ltd.,CONSTRUCTION & CONTRACTING - CIVIL
7164,,,,,,,,,,,,,,,,,,,,,Supreme Orient Films. Ltd.,PLASTICS
7165,4828,394.60,382.20,395.50,750,"6,053","7,962","7,195","7,157",381.00,383.55,395.30,"47,204","41,399","37,326","28,565",80%,,,,Supreme Petrochem Ltd.,PETROCHEMICALS
7166,,,,,,,,,,,,,,,,,100%,,,,Supreme Telecom and Network India Ltd.,TELECOMMUNICATIONS - EQUIPMENT
7167,1500,2.39,2.32,2.23,18.25 K,"38,952","76,805","60,902","88,679",2.30,2.30,2.20,"139,589","217,522","255,506","193,650",100%,,,,Supreme Tex Mart Ltd.,TEXTILES - SPINNING - COTTON BLENDED
7168,500,24.50,23.75,23.25,-,"310,000","290,225","96,898","364,250",,,,,,,,,,,,Supremex Shine Ltd.,STEEL - MEDIUM & SMALL
7169,,,,,,,,,,,,,,,,,,,,,Supriya Pharmaceuticals Ltd.,PHARMACEUTICALS
